R_gyr,L_gyr,R_acc,L_acc,SampleRate
-0.522324281930923,2.98654139041901,-5.2296516418457,-11.0507516860962,
-0.634693419933319,2.82952362298965,-5.25650768280029,-12.8727068901062,
-0.763298428058624,2.71309548616409,-5.29801282882691,-14.4505138397217,
-0.897885036468506,2.62043368816376,-5.44694318771362,-16.0100092887878,
-1.06344796419144,2.6268424987793,-5.36393299102783,-18.3538303375244,
-1.24246952533722,2.6709036231041,-5.09048700332642,-20.2337708473206,
-1.39991452693939,2.6554154753685,-5.25406618118286,-21.576584815979,
-1.61140780448914,2.60547959804535,-5.37858190536499,-22.1686444282532,
-1.88143558502197,2.49038654565811,-5.1710560798645,-22.2846150398254,
-2.1888484954834,2.15632340312004,-4.89028577804565,-20.8044667243958,
-2.56013660430908,1.46149326860905,-4.90249300003052,-18.7078461647034,
-3.03802609443665,0.516182424500585,-4.62660579681397,-18.6315498352051,
-3.64665670394898,-0.171704763546586,-4.46546812057495,-21.1737403869629,
-4.29245886802673,-0.221373636275530,-4.28724021911621,-23.6121692657471,
-5.10831022262573,0.371448401361704,-3.06649971008301,-25.3028955459595,
-6.20358905792236,1.40995509922504,-1.56987209320068,-26.2276062965393,
-7.24887847900391,3.04368722438812,-0.771507906913757,-28.7392797470093,
-8.41550951004028,4.01009398698807,-0.363780629634857,-26.9875168800354,
-9.80047016143799,4.49102747440338,0.507827973365784,-20.2246160507202,
-10.8248235702515,4.77141630649567,-1.05960261821747,-15.1219208240509,
-11.0435806274414,4.0955456495285,-3.65001373291016,-8.34376019239426,
-11.0854518890381,3.24262970685959,-6.01336708068848,-1.53508102893829,
-11.0271306991577,2.3104036450386,-3.63780632019043,2.29499179124832,
-10.5148468017578,0.883892327547073,-6.86544375419617,1.48014767467976,
-7.45738067626953,0.0849177539348602,-20.4376348495483,0.302133217453957,
-1.53621017932892,-0.0365840643644333,-41.7590854644775,-1.66020682454109,
2.64217039942741,-0.130848111584783,-30.9213531494141,-6.47297549247742,
3.18308057785034,-0.0763725666329265,4.42884559631348,-9.21964120864868,
2.32898950576782,-0.138859218917787,17.8618730545044,-3.94604322314262,
1.88229007720947,-0.447553932666779,14.5243682861328,-1.71819201111794,
2.20145268440247,-0.564783133566380,-0.0561540603637702,-6.53706455230713,
3.09634695053101,-0.420850232243538,-7.90795607566834,-8.5634937286377,
4.0867335319519,-0.265701778233051,-5.78142642974854,-6.29596829414368,
4.74919872283936,-0.283593252301216,-2.24372072219849,-5.0935389995575,
5.04400777816773,-0.278252497315407,-1.08401739597321,-5.74968707561493,
5.07583866119385,-0.249946594238281,-0.983916723728180,-4.73952430486679,
4.98974580764771,-0.298547320067883,-1.20364992618561,-3.65611726045609,
4.866481590271,-0.342074349522591,-1.81402008533478,-5.5391092300415,
4.7323221206665,-0.361568041145802,-2.8418835401535,-6.42414605617523,
4.63853883743286,-0.396549880504608,-4.41175575256348,-5.94500529766083,
4.58427696228027,-0.423520617187023,-5.90105895996094,-5.04165768623352,
4.53129663467407,-0.455030970275402,-6.51142883300781,-4.2329169511795,
4.45460367202759,-0.523125395178795,-6.82637987136841,-4.85549461841583,
4.37748336791992,-0.539681687951088,-7.50999450683594,-5.48112404346466,
4.32300786972046,-0.516716487705708,-7.92992916107178,-5.55436861515045,
4.23712882995605,-0.486007250845432,-8.04467840194702,-5.31022047996521,
4.12070064544678,-0.449690222740173,-8.45728855133057,-5.30716872215271,
4.04593029022217,-0.392811365425587,-9.58281116485596,-5.56047236919403,
4.02221736907959,-0.334597297012806,-11.0110774993896,-5.5726797580719,
4.05105752944946,-0.284127321094275,-12.7298799514771,-5.29190933704376,
4.02050857543945,-0.229918818920851,-14.570756149292,-5.58793878555298,
3.93997011184692,-0.158352915197611,-16.211431312561,-5.92974603176117,
3.73082666397095,-0.0574129461310804,-17.4077575683594,-6.12506461143494,
3.42832713127136,0.0480666509829462,-17.1391944885254,-6.03045737743378,
2.68788709640503,0.131916252896190,-12.3783073425293,-5.60624992847443,
1.43601789474487,0.183988455682993,-10.3396703720093,-5.542160987854,
0.268959614634514,0.157818835228682,-18.2158864974976,-5.03555381298065,
-0.193548382073641,0.153813283890486,-29.6346920013428,-5.60014617443085,
-0.0258491769433021,0.183454386889935,-32.1103542327881,-5.75579047203064,
0.237769697234035,0.152745132334530,-31.9663063049316,-5.17593884468079,
0.604785299301147,-0.00106814969331026,-33.8364799499512,-5.24918329715729,
0.763084816932678,-0.179181799292564,-32.7915267944336,-6.46992385387421,
0.192480239272118,-0.224845115095377,-25.2815315246582,-6.65608668327332,
-1.53685103729367,-0.286263614892960,-20.2276668548584,-4.91958367824554,
-0.425763708353043,-0.507370211184025,-30.9140281677246,-4.55946528911591,
2.2939541682601,-0.695364207029343,-31.4267395019531,-5.56047224998474,
4.08288803100586,-0.824343055486679,-27.4471256256104,-6.26850152015686,
3.37363796234131,-0.941572278738022,14.3290493011475,-6.15558326244354,
1.66930136680603,-1.16161075234413,45.3920074462891,-5.17288708686829,
0.922666072845459,-1.56243324279785,32.5522613525391,-5.25528717041016,
-1.06515704393387,-1.85617390275002,-11.9412826538086,-5.91143524646759,
-1.00234990119934,-2.0687353014946,-65.365758895874,-5.85650181770325,
1.22943816184998,-2.40119624137878,-41.8665100097656,-5.27054643630981,
1.59324924945831,-2.91684460639954,1.05960235595703,-5.41398346424103,
0.336252921819687,-3.45786148309708,16.294441986084,-5.28275370597839,
-0.589190335571766,-3.90861988067627,4.70473327636719,-4.68459105491638,
-0.614612257480621,-4.2947553396225,-11.3333533287048,-4.14746534824371,
-0.116428112983704,-4.82989752292633,-14.3095184326172,-3.33567291498184,
0.196539199352264,-5.71913039684296,-8.82839393615723,-1.6113772392273,
0.123477885127068,-6.45081174373627,-3.79894380569458,-2.15155476331711,
-0.0557573139667511,-6.82065796852112,-3.79894371032715,-5.17899072170258,
-0.0715659022331238,-7.05912208557129,-5.47379961013794,-7.46482694149017,
0.0833155289292336,-6.63026058673859,-4.77065324783325,-9.14334487915039,
0.191625723242760,-5.60884416103363,-2.72713394165039,-10.9347815513611,
0.189703050255775,-4.67074334621429,-1.34525585174561,-10.2969448566437,
0.143772691488266,-4.34976494312286,-1.32572402954102,-7.12607157230377,
0.0856654554605484,-3.90140986442566,-2.8247930765152,-6.44245719909668,
0.0643024981021881,-3.02686393260956,-3.70372614860535,-7.21457540988922,
0.0422986529767513,-2.29678481817246,-3.50108327865601,-7.32139027118683,
-0.00277718454599381,-1.69969022274017,-4.04309182167053,-5.20035374164581,
-0.0401623584330082,-1.21688735485077,-4.95132255554199,-1.77617713809013,
-0.0888699002563954,-0.762924566864967,-5.20767822265625,-0.946073740720749,
-0.101901303231716,-0.435537271201611,-4.79506816864014,-2.05084377527237,
-0.109378337860107,-0.184255507774651,-4.65834503173828,-2.3743399977684,
-0.111087374389172,0.126041443087161,-5.38346490859985,-2.26447331905365,
-0.124759660661221,0.457167267799377,-5.66423530578613,-2.51167327165604,
-0.154667800664902,0.722067922353745,-5.23941764831543,-1.96844372153282,
-0.182653278112412,0.946111902594566,-5.08804588317871,-1.59916988015175,
-0.204229858517647,1.12235629558563,-5.09781160354614,-1.78228092193604,
-0.232215338945389,1.29726552963257,-4.65346202850342,-2.23090296983719,
-0.263832521438599,1.48819690942764,-4.21887836456299,-2.6764732003212,
-0.299295026063919,1.6700491309166,-4.28479843139648,-2.98776191473007,
-0.339884626865387,1.80490282177925,-4.54603691101074,-3.21054697036743,
-0.390087580680847,1.90317240357399,-4.45570201873779,-3.5737172961235,
-0.458662664890289,1.99903857707977,-4.5069730758667,-3.97045791149139,
-0.492843389511108,2.06232631206512,-5.03677453994751,-4.29090213775635,
-0.496047836542130,2.07434296607971,-5.12466793060303,-4.65712440013886,
-0.481948298215866,2.06953632831574,-5.03677473068237,-5.11185002326965,
-0.476821196079254,2.0516449213028,-4.90981760025024,-5.85955345630646,
-0.476393938064575,2.04710525274277,-5.0001522064209,-6.7049161195755,
-0.448194837570190,2.09383672475815,-5.30289583206177,-7.65404188632965,
-0.424909210205078,2.1875666975975,-5.25406637191773,-8.44141960144043,
-0.425122827291489,2.21320223808289,-5.26383228302002,-8.18506360054016,
-0.388592171669006,2.24524676799774,-5.9181492805481,-8.12402701377869,
-0.347575306892395,2.26714372634888,-5.89373445510864,-8.88393759727478,
-0.302926731109619,2.21667379140854,-5.7203893661499,-9.51567053794861,
-0.297158724069595,2.20946371555328,-5.90350036621094,-10.6753737926483,
-0.321085244417191,2.17928862571716,-6.06463785171509,-11.8198180198669,
-0.308053845167160,2.12267678976059,-5.56413431167603,-12.3294773101807,
-0.285409110784531,2.09810936450958,-5.60808095932007,-12.7567362785339,
-0.279213833808899,2.10451829433441,-6.19891939163208,-13.238929271698,
-0.295876938104630,2.10345011949539,-5.80828256607056,-13.6600844860077,
-0.325785082578659,2.1533859372139,-5.52995367050171,-14.4596691131592,
-0.373210859298706,2.2086626291275,-5.33707685470581,-15.424054145813,
-0.433027130365372,2.20919668674469,-5.58122472763062,-16.2236394882202,
-0.527451372146606,2.13148891925812,-5.70085725784302,-16.7851796150208,
-0.654774618148804,1.91946160793304,-5.62517137527466,-17.0781569480896,
-0.814783155918121,1.55014953017235,-5.544602394104,-17.1605577468872,
-1.0061952829361,1.02755823731422,-5.33463525772095,-17.0354313850403,
-1.21576585769653,0.368510991334915,-5.43229465484619,-16.9377717971802,
-1.52488780021667,-0.422719508409500,-5.40055522918701,-17.0079646110535,
-1.89916684627533,-1.28231146931648,-5.15884857177734,-16.861475944519,
-2.34180722236633,-2.19958338141441,-4.94643993377686,-16.5501861572266,
-2.88698992729187,-3.10350340604782,-4.23352756500244,-16.4891495704651,
-3.64900665283203,-3.77883988618851,-3.56700325012207,-18.9367346763611,
-4.65285186767578,-2.85569325089455,-4.09680442810059,-25.8156061172485,
-5.78786573410034,-0.674535363912582,-3.1373025894165,-28.2235164642334,
-7.1760308265686,1.93521678447723,-0.542008697986603,-28.4585084915161,
-8.81029720306396,3.91582989692688,0.427259096503258,-23.8959918022156,
-10.2206796646118,4.44509708881378,-1.36967062950134,-10.6784261465073,
-11.19931640625,4.07792150974274,-2.77108056545258,2.12103632092476,
-11.822046661377,4.10248875617981,-2.32917251586914,-1.42216256260872,
-11.7444988250732,4.5364236831665,-2.97128200531006,-9.26236760616303,
-11.4734027862549,4.28594315052033,-5.68376684188843,-8.23694550991058,
-10.9064302444458,3.47094637155533,-8.90896253585816,-13.0283510684967,
-7.15723133087158,2.66850036382675,-16.0625017166138,-9.07925614714623,
-1.39735097885132,2.06232646107674,-35.2671886444092,2.53608796000481,
1.95941030979157,1.41422773897648,-23.4992515563965,5.11795371025801,
2.01153597831726,0.801644921302795,8.94070167541504,-1.30008848756552,
1.48130741119385,0.536210201680660,20.7867660522461,-6.14947950839996,
1.58149969577789,0.273178800940514,13.5258029937744,-4.98672413825989,
2.27900013923645,0.0915936711244285,-3.23496189117432,-3.53099143505096,
3.25763721466064,-0.0510040572844446,-5.03189172744751,-6.25934588909149,
4.24460577964783,-0.180516980588436,-0.112308120727539,-7.31528639793396,
4.97778244018555,-0.315370649099350,-0.415051698684692,-4.08948028087616,
5.46079893112183,-0.484672084450722,-1.66753131151199,-3.56456184387207,
5.76671628952026,-0.646496474742889,-2.91756944656372,-5.56962776184082,
5.85558624267578,-0.756782740354538,-3.92590093612671,-5.91143488883972,
5.79235181808472,-0.828615680336952,-4.09436292648315,-5.30716848373413,
5.61204843521118,-0.925283044576645,-3.60118398666382,-5.04165756702423,
5.46635322570801,-1.03102970123291,-6.11590905189514,-4.66933166980743,
5.31275367736816,-1.1001923084259,-8.9431435585022,-4.58082807064056,
5.12369136810303,-1.17389449477196,-10.3054899215698,-5.9480574131012,
4.95278787612915,-1.16828668117523,-10.7644882202148,-6.46687197685242,
4.77034826278687,-1.12636184692383,-10.8865619659424,-5.42924273014069,
4.54326009750366,-1.13277074694633,-11.3309120178223,-4.76699090003967,
4.32407608032227,-1.09271520376205,-11.4969326019287,-5.39872407913208,
4.04870758056641,-0.990440070629120,-12.038941192627,-6.21356809139252,
3.78978838920593,-0.886829733848572,-13.6844987869263,-5.9907830953598,
3.40290536880493,-0.774941265583038,-15.6254762649536,-5.67949426174164,
2.80175175666809,-0.654507592320442,-18.4087646484375,-5.80156826972961,
2.23157434463501,-0.530068337917328,-22.8937637329102,-5.96331632137299,
1.63426613807678,-0.421651348471642,-26.4827411651611,-6.09759783744812,
1.01174962520599,-0.315637677907944,-29.2757942199707,-6.14947938919067,
0.552446055412292,-0.194669935852289,-30.7870712280273,-6.31733107566834,
0.756889533996582,-0.0643559047020972,-34.9766510009766,-6.38752388954163,
0.862208938598633,-0.00560777587816119,-31.9492149353027,-5.87786459922791,
0.574877142906189,-0.0504699833691120,-27.8987998962402,-5.64592385292053,
0.325785088539124,-0.132984399795532,-26.9222068786621,-6.25934600830078,
0.640034157037735,-0.203482151031494,-27.9525119781494,-7.1108124256134,
1.51997438669205,-0.280121758580208,-30.7821880340576,-6.86971616744995,
2.88399906158447,-0.382396928966045,-34.8301628112793,-5.39872395992279,
4.26938695907593,-0.523659475147724,-22.0294792175293,-4.78225004673004,
4.67015600204468,-0.732482358813286,-2.21930570602417,-5.39567220211029,
3.80730619430542,-1.00085450708866,7.45628206729889,-5.97552394866943,
2.39500098228455,-1.32049772143364,20.5499425888062,-5.95721292495728,
0.664815187454224,-1.70983761548996,38.9440578460693,-5.60014641284943,
-0.414654958248138,-2.22762233018875,19.4415107727051,-5.60930192470551,
-0.794915580749512,-2.83646661043167,-20.1324487686157,-5.90227949619293,
-0.689382600784302,-3.51073491573334,-51.4175811767578,-5.65507972240448,
0.703054845333100,-4.36017954349518,-31.9540985107422,-4.50758385658264,
1.14569535255432,-5.41337323188782,6.66524200439453,-3.74767285585403,
0.0788293123245239,-6.54828011989594,16.4458143234253,-3.64390987157822,
-0.746421712636948,-7.58625257015228,0.209967422485351,-3.25632482767105,
-0.450331127643585,-8.60152697563171,-12.8617199897766,-1.77007354795933,
-0.0307626575231552,-9.50838470458984,-11.084321975708,-1.33976249396801,
0.0572527237236500,-9.5364236831665,-5.67888412475586,-3.28989511728287,
-0.0333262130618096,-8.45625936985016,-3.38633375167847,-6.31733107566834,
-0.101901304721832,-7.3704868555069,-3.46934409141541,-7.66014552116394,
-0.0935697495937347,-6.51543474197388,-3.94543266296387,-6.75984978675842,
-0.0237128816545010,-4.45524460077286,-4.75356273651123,-7.53196811676025,
0.0497756859287620,-2.05324719101191,-5.53727827072144,-9.80864882469177,
0.0905789345502853,0.111621446907520,-5.43473587036133,-10.0070186853409,
0.0895107895135880,1.64174324274063,-4.53138799667358,-3.7049468755722,
0.0722067937254906,2.45139932632446,-4.17493171691895,1.80974757671356,
0.0615253150463104,2.76009398698807,-4.64613761901855,4.08337646722794,
0.0546891674399376,3.03247171640396,-5.04654054641724,3.32956916093826,
0.0670796848833561,3.25972008705139,-5.10513601303101,2.26752513647079,
0.0892971590161324,3.47174745798111,-4.75112133026123,1.48319947719574,
0.0871608629822731,3.6600084900856,-4.24329319000244,0.350962847471237,
0.0675069421529770,3.807412981987,-4.20667114257812,-0.894192308187485,
0.0621662020683289,3.89099556207657,-4.34095249176025,-1.6205327808857,
0.0645161293447018,3.88138222694397,-4.80971670150757,-2.02337709069252,
0.0702841266989708,3.80821406841278,-4.91958332061768,-2.56050276756287,
0.0826746419072151,3.70273447036743,-4.93911533355713,-3.43333208560944,
0.104251226782799,3.60793632268906,-5.41276245117188,-4.66322803497314,
0.113223668932915,3.48082673549652,-5.30533723831177,-5.35294651985169,
0.107455670833588,3.25704967975616,-4.67299375534058,-5.42619073390961,
0.0920743420720100,2.96277505159378,-4.50941476821899,-6.02740526199341,
0.0860927149653435,2.68986320495605,-4.84633903503418,-7.24509394168854,
0.104251226782799,2.40279847383499,-5.01968412399292,-8.19116771221161,
0.0798974543809891,2.11066007614136,-5.20767803192139,-9.14639687538147,
0.0734885707497597,1.8903546333313,-5.27848119735718,-10.6448554992676,
0.0540482789278030,1.81291389465332,-5.23697605133057,-13.7180693149567,
0.0294808790087700,1.84976494312286,-4.88296146392822,-17.1239352226257,
-0.00192266628146172,1.812913864851,-4.79750967025757,-19.7668380737305,
-0.0418713942170143,1.84095272421837,-5.38346471786499,-22.174747467041,
-0.100619526952505,1.96806234121323,-5.76433572769165,-24.1065697669983,
-0.161076688766480,2.09410387277603,-4.807275390625,-25.7484660148621,
-0.202093571424484,2.13950008153915,-4.89516859054565,-26.5816211700439,
-0.269173255562782,2.06846830248833,-4.66811084747314,-26.1726722717285,
-0.355906862020493,1.87967309355736,-4.51185617446899,-25.2082872390747,
-0.497756904363632,1.56483656167984,-4.91225919723511,-24.2866291999817,
-0.675710332393646,1.2003310918808,-4.82192430496216,-23.0079030990601,
-0.898739588260651,1.08363595604897,-4.03088464736939,-21.2164673805237,
-1.21192049980164,1.55095061659813,-3.92345943450928,-22.3761706352234,
-1.61867120265961,2.5117495059967,-4.41175537109375,-26.0719609260559,
-2.09591970443726,3.75106811523438,-5.10513582229614,-25.7484650611877,
-2.79726548194885,4.74124121665955,-5.45426778793335,-19.2175047397614,
-3.83080525398254,4.589564204216,-3.18124923706055,-7.78527158498764,
-5.03503522872925,3.92437493801117,-0.764183425903320,4.69069474935532,
-6.50202922821045,3.36920517683029,-0.402844309806824,9.30509328842163,
-8.14804487228394,2.89735090732574,-0.583513861894608,4.34278392791748,
-8.91732540130615,2.4089403450489,0.627460551261902,-7.49229383468628,
-9.11557331085205,1.89943382143974,0.314951014518738,-16.8828394412994,
-9.04742584228516,1.63533434271812,-4.06018236577511,-12.7597885131836,
-8.55223255157471,1.39767146110535,-7.2731707572937,-3.18918415904045,
-7.79577026367188,1.09618669748306,-5.41032094955444,1.71514019370079,
-6.79363374710083,0.643024973571301,-2.18268365859985,0.393688797950745,
-5.64302492141724,0.380527656525373,-0.187994003295898,-5.17593896389008,
-2.133518409729,0.209356971085072,-2.38288503885269,-6.46687173843384,
0.432599878311157,0.0779747907072306,0.783715295791626,-5.12405753135681,
1.31382185220718,-0.0315103624016047,6.14764811992645,-4.54725754261017,
2.27857296466827,-0.252082888036966,18.1206694602966,-4.80361318588257,
2.89788508415222,-0.499893173575401,22.9767749786377,-6.1006498336792,
3.61375770568848,-0.717528283596039,9.79033737182617,-5.03860569000244,
5.12347764968872,-0.968008935451508,-5.24185886383057,-4.61745035648346,
6.67336015701294,-1.26415291428566,-17.5273902893066,-4.98672413825989,
6.80858783721924,-1.6401409804821,-23.1452369689941,-5.09048736095429,
6.58214044570923,-2.03508859872818,-17.1465183258057,-4.93789482116699,
6.01815853118896,-2.34778892993927,-12.1707811355591,-5.34073913097382,
5.28797273635864,-2.86717575788498,-14.3021940231323,-4.44349485635757,
4.31916246414185,-4.08539831638336,-23.6530641555786,-1.87688824534416,
3.40354623794556,-5.12096762657166,-29.8397766113281,-2.90231010317802,
2.6763512134552,-5.03311264514923,-25.3303623199463,-7.19626414775848,
2.18265328407288,-4.31985676288605,-21.6364009857178,-9.72624826431274,
1.87823114395142,-3.91102313995361,-28.7923812866211,-9.36613035202026,
1.38859212398529,-3.72730177640915,-35.1499980926514,-8.75270843505859,
0.714804530143738,-3.60820329189301,-38.1505783081055,-8.77101945877075,
-0.0348216176033020,-3.65466773509979,-28.5262596130371,-8.79543399810791,
0.0967741876840592,-3.76174968481064,-11.3235870361328,-7.66930103302002,
0.609485122561455,-3.73371076583862,0.324716854095460,-3.82702100276947,
0.804528951644898,-3.50699633359909,6.94845390319824,-1.04678483307362,
0.828241813182831,-3.10911124944687,11.269874382019,1.38248844444752,
0.947660732269287,-2.49786373972893,6.7189546585083,4.01013201475143,
0.903866672515869,-1.64681689441204,-8.73805923461914,6.20136082172394,
0.629139053821564,-0.674802364781499,-21.7706832885742,10.3610334396362,
0.397564613819122,0.343142488971353,-18.442945098877,14.8136837482452,
0.316385388374329,1.39553514122963,-2.85653238296509,14.6488835811615,
0.165562915802002,2.41161078214645,3.17392480373383,9.179967045784,
-0.0106814771890640,3.4394359588623,-4.5924252986908,1.76702156662941,
-0.117709892988205,4.28033542633057,-9.26786079406738,-3.0793174803257,
-0.223670154809952,4.51879948377609,-7.91039752960205,-5.89617574214935,
-0.396923729777336,3.96202719211578,-5.93523960113525,-6.98263442516327,
-0.676564818620682,3.91209131479263,-5.49821434020996,-22.812584400177,
-1.22495194673538,3.78578281402588,-6.74092807769775,-42.155216217041,
-1.97158720493317,3.32300782203674,-6.25507345199585,-40.6476020812988,
-2.8968168258667,3.18281346559525,-4.59974966049194,-33.2773818969727,
-3.96411032676697,2.64419996738434,-3.10312185287476,-45.5275106430054,
-4.85451812744141,2.48744928836823,-3.34727001190186,-36.7168166637421,
-5.44627199172974,2.58919042348862,-4.74867997169495,-2.08441424369812,
-5.89489431381226,2.87331771850586,-4.39222373962402,9.02127075195313,
-5.93697919845581,2.81991028785706,-3.08114852905273,16.6875197887421,
-5.54924154281616,3.31766718626022,-2.82479310035706,6.78731608390808,
-4.7346718788147,3.4319589138031,-2.81258573532105,-19.0160822868347,
-3.71886339187622,2.64072838425636,-3.52061514854431,-23.7220358848572,
-2.97500538825989,1.77980130910873,-4.19690518379211,-5.0202944278717,
-2.035462474823,1.19392220675945,-2.8955961227417,3.45774710178375,
-0.495834207534790,0.840632356703281,1.18167662620544,-4.7212131023407,
1.22132021784782,0.384533224627376,8.32300786972046,-7.20847153663635,
2.67870104312897,0.0459303539246321,10.9695724487305,-4.91958367824554,
3.65562906265259,-0.195204015821219,6.2916955947876,-3.63475430011749,
4.26874589920044,-0.358096554875374,-0.571306514739991,-6.01519787311554,
4.65947456359863,-0.498290970921516,-5.65935235023499,-6.95821976661682,
4.91518888473511,-0.631809443235397,-8.60133638381958,-6.56147933006287,
4.87011308670044,-0.759453088045120,-10.1419103622437,-5.06607222557068,
4.33967113494873,-0.879886776208878,-10.381175994873,-5.53300535678864,
3.91882076263428,-0.981360778212547,-12.3392433166504,-6.73543477058411,
3.16513557434082,-0.998985216021538,-15.9648426055908,-6.61641275882721,
2.64046130180359,-0.968008950352669,-19.766227722168,-5.85039806365967,
2.36039304733276,-0.982161939144135,-21.9562362670898,-5.30411660671234,
2.03225803375244,-1.03263193368912,-22.1979419708252,-5.69780552387238,
1.55030970573425,-1.07215335965157,-22.6667060852051,-5.94195353984833,
1.14227728843689,-1.19098484516144,-20.3985702514648,-5.63371658325195,
0.841273236274719,-1.71731469035149,-21.5973373413086,-4.36719864606857,
0.467207860946655,-2.55020302534103,-27.0955520629883,-3.74156922101975,
0.177526170015335,-2.86450546979904,-30.4867694854736,-5.71916854381561,
0.336893820762634,-2.92458868026733,-20.5206451416016,-7.40684187412262,
0.776116222143173,-2.9259238243103,-3.9600816488266,-8.01110863685608,
1.03588980436325,-2.75021350383759,2.32673106789589,-9.00906372070313,
0.871608638763428,-2.63191616535187,3.88683714866638,-9.00295972824097,
0.641743230819702,-2.5980024933815,3.28134994506836,-8.55738997459412,
0.491988897323608,-2.60147404670715,-2.67586283683777,-8.11792314052582,
0.381969672441483,-2.62817776203156,-13.2743300437927,-7.44041240215302,
0.568681919574738,-2.73979914188385,-16.5800951004028,-6.56758296489716,
0.820551180839539,-2.84634691476822,-9.07986640930176,-6.07013118267059,
0.879940199851990,-2.89788496494293,-1.86773266792297,-6.03045725822449,
0.842127752304077,-2.76837205886841,-0.842310822010040,-6.06707942485809,
0.809869694709778,-2.55741280317307,-3.7379068851471,-5.37430936098099,
0.871822261810303,-2.28396701812744,-6.61152954101563,-2.73445825558156,
0.951078832149506,-2.00624871253967,-5.93279809951782,0.570696092210710,
0.958983123302460,-1.53199100494385,-5.93035659790039,3.14645820856094,
0.975859856605530,-0.938100799918175,-5.14664115905762,5.39567244052887,
1.04123046398163,-0.318041015416384,-6.06463804244995,5.80462038516998,
1.0299081325531,0.374919880181551,-6.42597713470459,4.71510952711105,
0.977996158599853,1.07936334609985,-5.69353294372559,2.75582134723663,
0.894039714336395,1.76084169745445,-5.47624130249023,0.405896157026291,
0.827173662185669,2.35339677333832,-5.43961887359619,-1.489303201437,
0.761162149906159,2.82391583919525,-5.16861448287964,-3.0121768116951,
0.654560983181000,3.07813501358032,-4.7413553237915,-4.47096145153046,
0.533005750179291,3.00096130371094,-4.68031854629517,-4.87380564212799,
0.411023283004761,2.55314034223557,-5.11734352111817,-4.55336153507233,
0.329416799545288,1.94696637988091,-5.43961887359619,-5.78936088085175,
0.270668667554855,1.33171325922012,-5.52262907028198,-10.4892108440399,
0.232215332984924,1.18724632263184,-5.63737878799438,-19.8828077316284,
0.213415935635567,1.43719291687012,-5.61540546417236,-26.8562874794006,
0.207861563563347,1.51356548070908,-5.39811382293701,-24.8420653343201,
0.206366157531738,1.51169618964195,-5.40543804168701,-23.4107475280762,
0.184789568185806,1.57231360673904,-5.28336391448975,-25.8430728912354,
0.171758171916008,1.62892538309097,-5.35660848617554,-25.1655626296997,
0.173253571987152,1.66043573617935,-5.52018775939941,-24.7871327400208,
0.189489424228668,1.8385494351387,-5.48600721359253,-22.455518245697,
0.202734458446503,2.22228157520294,-5.41032123565674,-14.3772692680359,
0.122196108102798,2.46021139621735,-5.25894937515259,-7.00704944133759,
-0.0899380460381508,2.49465918540955,-4.89272708892822,-1.86773267388344,
-0.365947443246841,2.42629784345627,-4.28235692977905,2.71004357933998,
-0.587054020166397,2.15979486703873,-4.25794229507446,4.78530216217041,
-0.815210402011871,1.90984824299812,-4.20667133331299,-0.390636920928955,
-0.939756453037262,1.82973715662956,-4.90981750488281,-8.20032334327698,
-0.972869050502777,1.79315310716629,-6.13544092178345,-12.1311070919037,
-1.02926726341248,1.78941461443901,-5.82048997879028,-11.7038476467133,
-1.11685540676117,1.71010467410088,-5.236976146698,-8.68556714057922,
-1.30378119945526,1.50101470947266,-4.95132293701172,-4.43739098310471,
-1.57402257919312,1.30367442965508,-4.65346202850342,-2.83516931533813,
-1.84469130039215,1.12903220951557,-4.88296136856079,-3.55845803022385,
-2.14078192710876,0.870006412267685,-4.92690782546997,-4.6052428483963,
-2.26297807693481,0.837961986660957,-3.75743865966797,-6.84835314750671,
-2.15616321563721,0.912198245525360,-1.46488838195801,-6.07623505592346,
-1.77013454437256,0.897244155406952,0.383312451839447,-4.35499095916748,
-1.16599011421204,0.818468242883682,0.0659199774265289,-4.35499107837677,
-0.300576788187027,0.758919015526772,-4.37513334602118,-4.99893152713776,
0.240760521590710,0.677205726504326,-8.97000007629395,-5.0569167137146,
0.454817330837250,0.538880556821823,-10.0662244796753,-4.58388006687164,
0.791924768686295,0.412839144468308,-11.0672315597534,-4.50758373737335,
0.962401199340820,0.294274732470512,-15.3080842971802,-4.69679844379425,
0.826960051059723,0.164494765922427,-16.1918994903564,-4.8615984916687,
0.758171308040619,0.0512710940092802,-10.6155578613281,-4.95315384864807,
0.810724210739136,-0.0552766509354115,-5.58610782623291,-4.62355387210846,
0.825678288936615,-0.155682548880577,-4.33362836837769,-4.63576126098633,
0.772698152065277,-0.233390294015408,-4.21887855529785,-4.95010185241699,
0.715872681140900,-0.282792128622532,-3.1470685005188,-5.0569167137146,
0.679341995716095,-0.300950638949871,-3.23252029418945,-5.1301611661911,
0.560991239547729,-0.296678051352501,-5.28336410522461,-5.23697590827942,
0.385174095630646,-0.276116210967302,-6.71163034439087,-5.29801285266876,
0.208075189590454,-0.237662889063358,-6.53584365844727,-5.21561300754547,
0.0798974573612213,-0.208021782338619,-5.84734601974487,-5.05996882915497,
0.0181585133075714,-0.189329195767641,-5.33951797485352,-5.0141909122467,
-0.0666524246335030,-0.178380683064461,-5.16128988265991,-5.02639818191528,
-0.146122619509697,-0.156216613948345,-5.20767822265625,-4.99587965011597,
-0.184362310171127,-0.129779959097505,-5.23453464508057,-5.11185002326965,
